Majority protein IDs	Gene names	Q-value	Score	Ratio H/L AP4B1KO_02_03K	Ratio H/L AP4B1KO_02_06K	Ratio H/L AP4B1KO_02_12K	Ratio H/L AP4B1KO_02_24K	Ratio H/L AP4B1KO_02_80K	Ratio H/L AP4B1KO_03_03K	Ratio H/L AP4B1KO_03_06K	Ratio H/L AP4B1KO_03_12K	Ratio H/L AP4B1KO_03_24K	Ratio H/L AP4B1KO_03_80K	Ratio H/L AP4E1KO_02_03K	Ratio H/L AP4E1KO_02_06K	Ratio H/L AP4E1KO_02_12K	Ratio H/L AP4E1KO_02_24K	Ratio H/L AP4E1KO_02_80K	Ratio H/L AP4E1KO_03_03K	Ratio H/L AP4E1KO_03_06K	Ratio H/L AP4E1KO_03_12K	Ratio H/L AP4E1KO_03_24K	Ratio H/L AP4E1KO_03_80K	Ratio H/L WtHeLa_02_03K	Ratio H/L WtHeLa_02_06K	Ratio H/L WtHeLa_02_12K	Ratio H/L WtHeLa_02_24K	Ratio H/L WtHeLa_02_80K	Ratio H/L WtHeLa_03_03K	Ratio H/L WtHeLa_03_06K	Ratio H/L WtHeLa_03_12K	Ratio H/L WtHeLa_03_24K	Ratio H/L WtHeLa_03_80K	Reverse	Potential contaminant
Q86XT9	TMEM219	0.0014332000000000001	2.0709999999999997												0.79118	0.82109									0.44797								0.41758999999999996		
Q86XZ4	SPATS2	0.0	323.31	4.3125	2.2846	0.71295	0.52572	0.45166000000000006	4.2435	2.3551	0.9378299999999999	0.49418	0.47662	3.5292	2.13	0.66137	0.44404	0.42993000000000003	3.4551	2.0879	0.7317899999999999	0.4448	0.41855	3.9131	2.0715	0.60827	0.43406000000000006	0.4674	3.9417	2.1199	0.78267	0.43877	0.39766999999999997		
Q86Y07;Q86Y07-3;Q86Y07-4;Q86Y07-5;Q86Y07-2	VRK2	0.0	323.31	1.2239	0.5756100000000001	0.71527	1.7437	3.6956	1.374	0.5824199999999999	0.6903199999999999	1.6804	4.0085	0.9831799999999999	0.51788	0.77698	2.011	2.7793	1.0944	0.56755	0.73975	2.0859	3.1039	1.0576	0.51873	0.71396	1.9383	3.2733	1.1718	0.5392899999999999	0.9264	2.0813	2.6118		
Q86Y33;Q86Y33-4;Q86Y33-3;Q86Y33-2	CDC20B	0.007482600000000001	1.4074			0.7318100000000001	0.53351	0.45693999999999996	2.3407	1.5319	0.98036	0.49212	0.35368		1.8037			0.55853	1.7956	1.5667	0.87426	0.51298	0.36725		1.3375	0.7470899999999999	0.39555999999999997	0.34224	2.1848	1.4271	0.76669	0.42667	0.41067		
Q86Y37;Q86Y37-2	CACUL1	0.0	9.6694				0.41835																				0.49958								
Q86Y39;Q86Y39-2	NDUFA11	0.0	65.812	0.44151999999999997	0.61951	11.654000000000002	20.195	4.5083	0.40801	0.6491399999999999	11.614	19.994	35.694	0.35979	0.6362	8.4957	17.892	19.257	0.42501000000000005	0.61787	8.0999	23.951	18.175	0.36416	0.59853	5.8446	13.827	10.191	0.38234	0.51363	8.1312	6.144	5.1867		
Q86Y56;Q86Y56-2	DNAAF5	0.0	286.11	0.8598299999999999	0.82273	0.56483	0.51073	0.5257	0.79508	0.76064	0.53342	0.50061	0.65964	0.6369600000000001	0.76468	0.537	0.4402	0.49973	0.78754	0.81508	0.55523	0.44958000000000004	0.52295	0.77479	0.73619	0.49366000000000004	0.36095	0.5484399999999999	0.81203	0.8327899999999999	0.5463100000000001	0.45579	0.5644399999999999		
Q86Y79	PTRH1	0.0	31.607	0.5093	0.62268	2.0069999999999997	3.0776	4.2785	0.44847	0.6503399999999999	4.2045	3.4841	2.7751	0.36587	0.63435	3.3241	3.4743	3.4611	0.534	0.61434	3.2458	3.0657	3.1838	0.43358	0.59659	3.1824	4.5391	3.2035	0.38748	0.6083	4.8718	3.8751	3.0078		
Q86Y82	STX12	0.0	206.52	1.9014	0.78743	0.58495	0.8480700000000001	0.8859999999999999	1.9036	0.8400799999999999	0.6586	0.73254	1.1588	1.7318	0.75592	0.57362	0.83819	0.90643	1.632	0.78303	0.63084	0.9068200000000001	0.97151	1.6722	0.66824	0.50403	0.8291700000000001	1.1089	1.598	0.71645	0.6476	0.8773799999999999	1.0475		
Q86YD1;Q86YD1-3	PTOV1	0.0	43.058	1.3786	1.9109	0.53883		0.48563999999999996			1.179	0.5221399999999999	0.5022				0.27746	0.45402					0.38408000000000003				0.6915899999999999					0.50959			
Q86YH6	PDSS2	0.0	319.3	0.47071	0.6199100000000001	3.3904	9.109	0.48221	0.46937	0.6358199999999999	4.1852	1.4048	1.7934	0.36616	0.53192	2.6605	1.2890000000000001	3.2118	0.46221	0.6328600000000001	1.6513	8.1775	4.0207	0.4614	0.58336	8.1015	6.6393	6.3149	0.43061000000000005	0.62159	4.7215	1.0593	1.381		
Q86YM7;Q86YM7-2	HOMER1	0.0	9.6209	0.59956		0.60055	0.8830100000000001				0.75749	0.16697	0.63732	0.8237399999999999	0.89844	0.54783	1.1808	0.96744			0.9012399999999999				0.9189200000000001	0.55655	0.8468899999999999					0.2945	0.5303		
Q86YN1;Q86YN1-2	DOLPP1	0.00013912	4.3752		0.43601	0.56577				0.44577	0.62224	1.6524		0.91851		0.99364	2.5551		0.9797		0.5712				0.42838000000000004	0.60716	2.5166			0.3053	0.8144	2.6624			
Q86YP4;Q86YP4-2;Q86YP4-3	GATAD2A	0.0	80.41199999999999	0.11225	2.2564	2.0763	1.9252	1.1738	0.5434899999999999	5.4463	5.2335	4.9429	3.1255	0.27426999999999996	3.2237		1.5938	1.1425	0.18805999999999998	2.6462	1.4140000000000001	1.4696	0.9996299999999999	0.43349		4.6178	1.7797	1.8551	0.37096	3.7099	4.0551	4.1469	1.7223		
Q86YQ8	CPNE8	0.0	323.31	0.76737	0.72325	0.6946100000000001	1.0381	1.4785	0.8012699999999999	0.7914	0.83163	1.2052	2.1186	0.76258	0.74047	0.63861	1.0013	1.5348	0.79802	0.7469399999999999	0.72413	1.0827	1.7745	0.79514	0.7622800000000001	0.60106	0.9053899999999999	1.5633	0.76908	0.76462	0.8845700000000001	1.2027	1.4711		
Q86YS6	RAB43	0.0	59.715	0.8568	0.70955	0.71326	0.8438899999999999	0.7623800000000001	0.9992700000000001	0.77828	0.76135	0.7818	0.95244	0.9854799999999999	0.72948	0.70417	0.71524	0.65341	1.0695	0.605	0.83854	0.98859	0.7891	0.85713	0.7320399999999999	0.6621199999999999	0.8192	0.9280700000000001	0.8913200000000001	0.86014	0.9859100000000001	0.87576	0.76578		
Q86YS7-3;Q86YS7;Q86YS7-2;Q86YS7-4;Q86YS7-5	C2CD5	0.0	223.33	0.54425	0.63166	0.87385	2.1472	3.0298	0.58802	0.6672399999999999	0.91661	2.1524	6.3803	0.5572600000000001	0.68179	0.81557	2.0996	5.8465	0.65209	0.70907	0.8432799999999999	1.9212	5.7392	0.60835	0.6429	0.75837	2.1279	5.8389999999999995	0.6615300000000001	0.7891100000000001	1.2211	2.3812	39.234		
Q86YT6	MIB1	0.0	323.31	1.473	1.051	0.62844	0.56276	0.39654	1.4427	1.2686	0.9029799999999999	0.62203	0.46063000000000004	1.1596	1.159	0.60756	0.47851000000000005	0.41703	1.3104	1.0578	0.7570600000000001	0.60455	0.43599	1.3051	1.1838	0.63107	0.51193	0.46862	1.5087	1.0943	0.8617	0.65147	0.4481		
Q86YV5	SGK223	0.0	78.803	0.45208000000000004	0.75202	1.6488			0.46043999999999996	0.8876200000000001	1.4641		2.5282	0.38356999999999997	0.65867	1.4064		3.9758	0.29923	0.6783399999999999	1.5197	1.1318	2.2202	0.69294	0.21023000000000003	0.7934899999999999		1.1129	0.40923000000000004	0.82699	1.6621	2.365	1.1587		
Q86YV9	HPS6	0.0	56.843999999999994	1.5392	0.57916	0.6230100000000001	0.7459	0.80894	0.8600399999999999	0.7267	0.7189300000000001	0.6926899999999999	0.67505	1.1508	2.2049	0.59967	0.54465	0.58002	0.9998299999999999	0.61944	0.5444100000000001	0.63159	0.50443	1.3984	0.71101	0.52566	0.56972	0.66443	0.7722100000000001	0.5957	0.70562	0.82263	0.8222		
Q8IU60;Q8IU60-2	DCP2	0.0	127.86	8.2884	4.9195	1.0516	0.57534	0.28746	6.7932	4.9443	1.2445	0.5264300000000001	0.32325	5.2975	5.3922	1.2103	0.59436	0.29391	6.6689	4.5316	1.3027	0.64478	0.30804000000000004	8.3384	4.8219	1.1196	0.67357	0.32279	6.1524	3.2791	1.2134	0.62992	0.32952		
Q8IU81	IRF2BP1	0.0	154.38	1.5831	1.4463	0.50617	0.38176	0.44472	1.7205	1.6099	0.77787	0.45403999999999994	0.47781	1.5428	1.1742	0.47378000000000003	0.3124	0.31534	1.3634	1.2237	0.54293	0.36171	0.4265	2.0502	1.2987	0.51007	0.33007	0.45703	2.1171	1.3572	0.72134	0.52694	0.49599		
Q8IU85;Q8IU85-2	CAMK1D	0.0	16.916		0.68581	0.64567	0.73428	0.9865	0.50269	0.52461	0.50165	22.165	0.79063	0.66438	0.64827	0.67991	0.48023000000000005	0.89389	0.8642200000000001		0.45415	0.71039	1.4077	0.50965	0.57601	0.50735	0.39916999999999997	0.74507	0.57033		0.59988	0.5935699999999999	0.899		
Q8IUC1	KRTAP11-1	0.00014263	5.5514																						0.20499							0.45786000000000004			
Q8IUC4;Q8IUC4-2	RHPN2	0.0	17.75	0.6893	0.67147	0.39453	0.56442	0.8839299999999999	0.552	0.65932	0.48193	0.6943699999999999	1.3257	0.59377	0.55323	0.49101999999999996	0.54028	1.4858	0.55565	0.5408	0.56275	0.73955	1.4058	0.70619	0.49909	0.43776000000000004	0.59117	0.7405	0.54125	0.33200999999999997	0.40986999999999996	0.66642	0.78081		
Q8IUD2;Q8IUD2-3;Q8IUD2-2;Q8IUD2-4;Q8IUD2-5	ERC1	0.0	323.31	1.1051	1.5238	0.81119	0.5866399999999999	0.50967	1.2056	1.5577	1.0488	0.6326	0.5754199999999999	0.92001	1.3936	0.78873	0.54908	0.51765	0.9923700000000001	1.2384	0.9218700000000001	0.61078	0.51235	1.1872	1.5073	0.69608	0.49177	0.53687	1.2525	1.5249	0.92906	0.5576399999999999	0.45276000000000005		
Q8IUE6	HIST2H2AB	0.0	7.6714	0.11579	2.3811				0.59759			7.5802		0.22496999999999998			0.62342		0.17207		2.2784	2.5584	3.7494		1.5871	2.6819	9.0973		0.34271	4.1071		5.3735	6.4334		
Q8IUF8;Q8IUF8-4;Q8IUF8-3	MINA	0.0	75.97399999999999	0.83062	1.4931	0.63035	0.41273000000000004	0.38354	2.9394	3.6653	1.0575	0.47633000000000003	0.47823000000000004	1.4925	2.1238	0.49185	0.40555	0.29573	1.6758	2.5016	0.59992	0.4244	0.4004	1.8769999999999998	1.5895	0.62998	0.36630999999999997	0.46841000000000005	3.0252	1.8	0.94806	0.58503	0.48941999999999997		
Q8IUH3;Q8IUH3-3;Q8IUH3-2	RBM45	0.0	16.342				0.175					0.59865	0.54456				0.36667	0.31886			1.2101		0.51271					0.22743000000000002			1.4189				
Q8IUH4;Q8IUH4-3	ZDHHC13	0.0	83.206	0.49822	0.69771	2.4679	5.2965	4.7683	0.514	0.88359	1.8799	1.8549	5.4117	0.45345	0.69717	2.3333	2.9821	3.0116	0.58104	0.6413800000000001	1.6426	3.1085	3.1836	0.41318999999999995	0.74264	2.237	3.6951	4.0361	0.42586	0.74115	2.4636	3.2588	4.0526		
Q8IUH5;Q8IUH5-3	ZDHHC17	0.0	122.95	0.42302	0.70791	2.571	4.368	3.094	0.44576000000000005	0.75362	2.2484	3.2976	3.7814	0.40086	0.57244	1.973	3.7719	1.7459	0.50097	0.6422399999999999	1.9982	2.4443	2.8979	0.3552	0.74967	2.0992	2.1521	2.229	0.38408000000000003	0.62336	2.8884	3.4344	2.6443		
Q8IUI8;Q8IUI8-2	CRLF3	0.0	6.2758		0.9493			0.64227								0.5031100000000001				0.2532				0.27365	0.53722	0.21606			0.16451						
Q8IUR0	TRAPPC5	0.0	25.813000000000002	1.8034	1.505	0.80433	0.65182	0.54251	1.6523	1.5008	0.8234799999999999	0.5156	0.6078100000000001	1.7059	1.5190000000000001	0.69634	0.54562	0.48413	1.6342	1.3637	0.83652	0.5821	0.50054	1.5129	1.4576	0.69125	0.53563	0.60749	1.5462	1.4004	0.91376	0.58255	0.5441		
Q8IUR7;Q8IUR7-8;Q8IUR7-7;Q8IUR7-3;Q8IUR7-2	ARMC8	0.0	10.677999999999999		0.9911700000000001	0.73329	0.9474		0.84857	0.9488200000000001	0.59967	0.71859	0.7381800000000001	0.9062399999999999	0.8647299999999999	0.7743800000000001	0.74943	0.5412	0.80328	0.79811	0.66135	0.8940799999999999	0.56047	0.94529	0.88565	0.86529	0.5213899999999999	0.43628	0.7540600000000001	0.6835600000000001	0.8628100000000001	0.8416299999999999	0.65841		
Q8IUW5	RELL1	0.0	103.18	0.48048	0.57524	0.81216	1.6991	5.9928	0.38636	0.67756	0.80156	1.8507	4.6012	0.4644	0.77479	0.8689100000000001			0.80621	0.8743700000000001	0.57594	1.5828	5.3645	0.6777	0.81973	0.6993199999999999	1.8835	6.2343	1.4359	0.64642	1.0701	1.7126			
Q8IUX1;Q8IUX1-4	TMEM126B	0.0	169.52	0.52025	0.7733300000000001	7.1408	11.555	12.707	0.54295	0.6672	5.601	8.9244	13.724	0.35585	0.71637	8.2257	15.62	8.3714	0.42682	0.6229600000000001	4.1436	5.0817	5.7931	0.40906	0.71732	7.2909	22.296999999999997	83.259	0.41557	0.65527	9.2395	10.193	13.856		
Q8IUX1-5;Q8IUX1-2;Q8IUX1-3	TMEM126B	0.0	43.232	0.75222	1.0521				0.47093999999999997	0.61938	11.712			0.36436	0.565				0.41758	0.5818300000000001	10.682			1.0325	1.2665				0.34396	0.58668		7.0639	5.4235		
Q8IUY3	GRAMD2	0.008612	1.3537	1.2227				0.55837	1.3739	0.6954	0.6317699999999999	1.8021		0.5253399999999999					1.4486	0.52984	0.6612899999999999	2.7852	6.8789					0.6290100000000001	1.5032	0.57181	0.8831399999999999	0.81355			
Q8IV01	SYT12	0.00092912	2.6162	1.1267	0.77841	0.77222	1.3668	1.4980000000000002	0.86449		0.7698699999999999			0.66969	0.8507	0.85725	1.1747					0.52947	0.16742	0.65093	0.75193	0.66451	1.3365	1.3005	0.54809	0.57095	0.96929		1.2354		
Q8IV08	PLD3	0.0	252.37	1.9141	0.48103999999999997	0.6179899999999999	2.9315	8.4446	1.9069999999999998	0.50755	0.6542899999999999	2.5609	9.6319	1.5752	0.48806000000000005	0.53988	1.9531	6.2953	1.7309999999999999	0.47512	0.57744	2.244	5.3548	1.6389	0.436	0.50993	2.077	8.6359	1.6241	0.46002	0.70938	1.956	6.7421		
Q8IV38	ANKMY2	0.0	53.725	0.55897	0.60028	0.62288	0.8602799999999999	1.835	0.57328	0.57692	0.52572	0.83168	2.1034	0.44569	0.53542	0.54104	0.72092	1.389	0.5676100000000001	0.48978999999999995	0.5824	0.89013	3.5473	0.50964	0.48157	0.5968899999999999	0.68345	1.4634	0.5673	0.58055	0.6274	0.84641	1.5284		
Q8IV48	ERI1	0.0	117.85	1.9606	2.3748	0.6621600000000001	0.45331000000000005	0.37768	3.115	2.7968	0.90438	0.47407	0.40344	3.1948	2.0105	0.63964	0.43861000000000006	0.38792	2.6472	2.479	0.78283	0.47421	0.41071	2.6843	1.9516	0.63321	0.44898000000000005	0.40643	3.012	2.1352	0.86101	0.48013999999999996	0.36027		
Q8IVB5	LIX1L	0.0	29.801	1.1009	1.0905	0.7330800000000001	0.6464	0.6490100000000001	1.2723	1.2134	0.7752600000000001	0.65177	0.82883	1.0009	1.1006	0.62126	0.58977	0.70614	1.2133	1.0111	0.64576	0.53714	0.61474	1.2226	1.0163	0.55748	0.49271000000000004	0.6633399999999999	1.2898	1.3064	0.7916	0.60851	0.59733		
Q8IVD9	NUDCD3	0.0	8.5647	0.61342	0.8361700000000001	0.5161100000000001	0.60272	1.0659	1.3895	0.68557	0.41489		1.3861	0.5429	0.62617	0.49605	0.68835	0.93429		0.56594	0.8263299999999999	0.52564		0.5362399999999999	0.56912	0.44976000000000005	0.35525	1.18	0.6865600000000001	1.1289					
Q8IVF2-3;Q8IVF2	AHNAK2	0.0	323.31	1.0651	0.96321	0.62462	0.5358	0.64944	1.0109	0.9657399999999999	0.75056	0.5739	0.72807	1.0039	0.9382299999999999	0.52264	0.47307	0.56523	1.0459	0.8792700000000001	0.56516	0.50521	0.6353800000000001	1.4297	1.3401	0.6086600000000001	0.52181	0.74202	1.1263	1.097	0.67109	0.48033000000000003	0.5227		
Q8IVF7;Q8IVF7-2;Q8IVF7-3	FMNL3	0.0	51.461000000000006	0.8254100000000001	0.9983299999999999	1.21	0.8834799999999999	0.62669	0.8530399999999999	0.9123399999999999	1.0117	1.0756	0.6985399999999999	0.89428	0.82435	0.55625	0.74829		1.0613	1.1605	0.8283	0.95791	1.1585	0.91291	0.87954	0.38464	0.23037	1.0881	0.8885799999999999	1.1517	1.2886	1.3707	0.8491299999999999		
Q8IVH2;Q8IVH2-3;Q8IVH2-2	FOXP4	0.0095984	1.2962					0.46169										0.65293							3.4810000000000003										
Q8IVH4	MMAA	0.0	23.896	0.45911	0.73737				0.4734	0.60773				0.37406999999999996	0.61895			3.4678	0.44916999999999996	0.44895		2.4186		0.39019000000000004	0.60949	2.8034	2.0373	2.7488	0.5018600000000001	0.6118	2.7060000000000004				
Q8IVH8;Q8IVH8-3;Q8IVH8-2	MAP4K3	0.0	174.49	1.6313	1.3706	0.76536	0.5596899999999999	0.5689	2.2209	1.7145	0.9052899999999999	0.6671600000000001	0.60863	1.7595	1.4733	0.7376199999999999	0.54798	0.57184	2.187	1.2652	0.7166600000000001	0.53272	0.5423100000000001	2.4392	1.3188	0.61648	0.48312	0.5350699999999999	2.3439	1.8724	0.8272200000000001	0.56586	0.46848		
Q8IVJ1	SLC41A1	0.0	6.7352	0.61488	0.6732100000000001			0.59201	0.60673	0.7194699999999999	0.97977	1.3893	1.3992	0.46907	0.71443	0.997	0.8415100000000001		0.72726	0.80248	0.9229	1.6024	0.86798	0.5271399999999999	0.5925699999999999	0.9615299999999999			0.5928399999999999	0.6934600000000001	1.0918	1.6722	1.1332		
Q8IVL1;Q8IVL1-2;Q8IVL1-3;Q8IVL1-4;Q8IVL1-9;Q8IVL1-10;Q8IVL1-13;Q8IVL1-12;Q8IVL1-11;Q8IVL1-5	NAV2	0.0	323.31	2.6664	2.4668	0.77795	0.52463	0.4001	2.3229	2.2793	1.0258	0.51144	0.43362	3.8733	2.396	0.69466	0.42855	0.4202	2.7565	1.8946	0.79638	0.44943999999999995	0.45611	4.5755	2.1979	0.64054	0.4656	0.47816000000000003	2.4214	2.2144	0.8850100000000001	0.44351999999999997	0.39768000000000003		
Q8IVL1-8	NAV2	1.0	-2.0																0.20327																
Q8IVL5;Q8IVL5-2	LEPREL1	0.0	323.31	1.075	0.42823	0.68167	2.6987	11.017999999999999	1.1899	0.48933000000000004	0.66413	2.2772	10.913	0.79487	0.43813	0.92814	4.0839	9.451	0.99802	0.4321	0.76237	4.008	11.69	0.8042600000000001	0.39203000000000005	0.76659	3.4335	1.849	0.81323	0.40339	0.9195399999999999	3.5177	11.868		
Q8IVM0;Q8IVM0-2	CCDC50	0.0	128.25	0.7521399999999999	0.79369	0.7022	0.583	0.67023	0.63351	0.70655	0.55665	0.47197	0.46252	0.9100799999999999	0.91615	0.5314800000000001	0.49191999999999997	0.47508	0.72221	0.7054199999999999	0.58654	0.52967	0.43001000000000006	0.73956	0.7439600000000001	0.44328	0.4961	0.47844	0.8521200000000001	1.0447	0.55896	0.44426000000000004	0.51379		
Q8IVP5	FUNDC1	0.0	20.359	0.9859399999999999	1.653				0.5758	1.0443	2.7498	6.7463	6.2392		0.96621				0.8561799999999999	1.6341	0.53247	6.6578		0.5150899999999999	1.2419	3.5552	4.5112		0.45395	0.64437	2.0162	1.0932	11.585		
Q8IVS2	MCAT	0.0	129.09	0.49523	0.58513	6.3068	14.52	16.248	0.42856000000000005	0.6352	11.402999999999999	6.4597	4.5821	0.37001999999999996	0.5722	9.2223	3.5005	13.208	0.40935	0.5799	8.4621	19.34	13.069	0.38115	0.5561	4.862	17.898	14.655	0.41784	0.55699	3.0081	17.53	12.479000000000001		
Q8IVT2	MISP	0.0	323.31	0.22533000000000003	0.55811	1.6988	4.9494	9.6376	0.34608	0.74124	1.9624	4.4356	12.105	0.26766999999999996	0.6836300000000001	2.0215	5.608	8.5364	0.30726	0.6443399999999999	1.7141	4.6964	10.057	0.31734	0.8184899999999999	2.3617	4.9058	5.6479	0.31379	0.8424200000000001	2.7618	5.2333	7.9452		
Q8IVT5;Q8IVT5-2;Q8IVT5-4;Q8IVT5-3	KSR1	0.0	12.523		33.547		0.6380600000000001	0.5778		22.099	1.3516	0.6169399999999999	0.38691	26.128	25.478	25.27		0.3638					0.3039				0.51059	0.37616				0.65571	0.45785		
Q8IW35;Q8IW35-2	CEP97	0.0	19.895		0.9265899999999999	0.5030600000000001	0.894	1.2689	0.6252300000000001	1.033	0.74835		0.87266	0.74924	0.9686100000000001	0.78374	0.5420699999999999	0.86188	0.84564	0.89365	0.73411	0.5876100000000001	1.3761	1.0091	0.7919	0.73801	0.71125	0.9709399999999999	0.6664899999999999	0.70357	1.5663	1.0131	0.82936		
Q8IW41;Q8IW41-2	MAPKAPK5	0.00027789	4.3252	0.39675			0.56813		0.49931000000000003	0.61957	0.47755	0.66589	1.1318	0.42296999999999996	0.70302			0.5966199999999999	0.59377	0.56315	0.54172	0.46773000000000003	1.0655	0.66859	0.47384	0.42011000000000004	0.42205	0.79367	0.6041300000000001	0.5637	0.72108	0.61488	0.6118600000000001		
Q8IW45;Q8IW45-2;Q8IW45-4	CARKD	0.0	67.53699999999999	0.5340699999999999	0.5531699999999999	2.3829	2.3871	3.4788	0.48353999999999997	0.70787	2.483	6.7236	6.2479	0.42088000000000003	0.57526	2.6954	4.6119	6.7155	0.47052	0.5955600000000001	3.3872	4.1757	7.6013	0.44347	0.53361	2.3849	3.1524	4.2991	0.44291	0.62942	4.0219		10.572000000000001		
Q8IW50;Q8IW50-2;Q8IW50-3;Q8IW50-7;Q8IW50-5;Q8IW50-6;Q8IW50-4	FAM219A	0.0	15.140999999999998		1.526				0.91795		0.64536	0.9596	1.5265	7.4644	1.3703			2.3184	1.6909	1.183				1.368											
Q8IWA0	WDR75	0.0	323.31	0.50747	2.0802	0.825	0.56186	0.39155999999999996	1.3949	2.6563	1.3592	0.76707	0.5675600000000001	0.6831	2.7414	0.91404	0.56747	0.41278000000000004	0.78296	2.2362	0.9045	0.58015	0.38766	1.0354	2.1553	0.8615299999999999	0.6340600000000001	0.5117	1.3116	2.2883	1.0229	0.63066	0.42668		
Q8IWA4;Q8IWA4-3;Q8IWA4-2	MFN1	0.0	323.31	0.48278000000000004	0.60454	4.1912	10.402999999999999	15.01	0.478	0.67543	4.0693	9.454	18.962	0.37651	0.64195	5.1751	15.009	8.9663	0.45419	0.6460600000000001	4.5766	8.8667	15.232000000000001	0.39748	0.6231300000000001	4.6309	9.0601	12.455	0.39058000000000004	0.5955199999999999	4.92	11.212	17.243		
Q8IWA5;Q8IWA5-2	SLC44A2	0.0	108.75	0.56001	0.56642	0.74517	1.6925	7.2168	0.63217	0.67843	0.8634200000000001	1.6749	8.0471	0.5734199999999999	0.64777	0.65452	1.4284	4.7745	0.64282	0.62946	0.70158	1.544	5.1583	0.61646	0.6453399999999999	0.6469199999999999	1.4883	7.0157	0.66284	0.7166600000000001	0.93327	1.9863	6.5988		
Q8IWB1	ITPRIP	0.0	142.59	0.78099	0.5557300000000001	0.60974	1.7946	3.142	1.0839	0.6553899999999999	0.6603100000000001	1.4927	5.2716	0.7469	0.53764	0.71697	1.6709	4.4821	0.8723799999999999	0.51356	0.71085	3.0968	5.4391	0.9047299999999999	0.53847	0.64895	1.7602	4.5995	0.81108	0.5168	0.71096	2.053	4.0609		
Q8IWB7	WDFY1	0.0	323.31	3.1187	0.8916700000000001	0.40410999999999997	0.65791	0.97669	3.2927	0.88846	0.44593	0.64854	1.1568	3.1207	0.8317200000000001	0.37788	0.73422	0.9751700000000001	3.0266	0.79776	0.45587	0.79635	1.1164	3.075	0.74311	0.36514	0.64451	1.168	3.0038	0.81047	0.48127	0.81624	1.162		
Q8IWB9;Q8IWB9-2	TEX2	0.0	171.05	0.96711	0.68687	0.6399	1.1704	1.4644	1.001	0.77399	0.612	1.051	2.1669	0.7325699999999999	0.70944	0.68979	1.0148	1.5877	1.0399	0.73069	0.69738	1.2716	1.3728	0.79698	0.6292800000000001	0.62552	1.0852	1.5626	0.8385600000000001	0.67878	0.8335	1.4463	1.4156		
Q8IWC1;Q8IWC1-2;Q8IWC1-3;Q8IWC1-4	MAP7D3	0.0	323.31	3.0666	2.5438	0.7277399999999999	0.47841999999999996	0.42736	3.4644	2.8815	0.9372799999999999	0.49433999999999995	0.46313999999999994	3.2401	2.3808	0.6269	0.45505	0.40602	2.6003	2.1725	0.7167	0.46047	0.42336999999999997	3.6	2.2368	0.57735	0.41713	0.48261000000000004	3.3918	2.3259	0.70757	0.42853	0.39496		
Q8IWE2;Q8IWE2-2	FAM114A1	0.0	78.624	0.8387899999999999	1.0456	0.5633600000000001	0.54009	0.51122	0.54888	0.67398	0.473	0.5158699999999999	0.57473	0.51159	0.76247	0.52272	0.4951	0.31643000000000004	0.64449	0.64628	0.6028399999999999	0.54247	0.6350899999999999	1.1034	0.96126	0.52115	0.26643	0.47298999999999997	1.1841	0.51457	0.8819299999999999	0.53132	0.90602		
Q8IWE4	DCUN1D3	0.0037453000000000005	1.8313	0.45148999999999995	0.5219600000000001	0.70008	2.8394		0.4813	0.71007	0.87428	0.58592	0.54857	0.54909	0.61754	0.655	1.2942		0.5896399999999999	0.69185	0.8270000000000001	1.9035							0.81194		1.2445				
Q8IWE5	PLEKHM2	0.00014227	5.4321																				0.70558	0.51651											
Q8IWF2;Q8IWF2-2	FOXRED2	0.0	108.55	0.9420700000000001	0.45525	0.75442	1.4208	2.3837	0.8931	0.52476	0.8661700000000001	2.0475	4.5744	0.70627	0.46212	0.8356	1.6846	3.978	0.8861899999999999	0.48356000000000005	0.8343799999999999	1.8598	3.3306	0.77446	0.39407	0.68711	2.1096	3.7751	0.79072	0.51462	1.0109	2.3943	3.4483		
Q8IWF6	DENND6A	0.0	121.72	1.6806	0.9237200000000001	0.65115	0.8165899999999999	0.9636899999999999	1.34	0.8628100000000001	0.6068	0.7508699999999999	1.1484	1.984	0.89233	0.51465	0.63908	0.67783	2.2823	0.97346	0.63408	0.62147	0.80489	1.4606	0.8183699999999999	0.5496800000000001	0.61946	0.82215	1.9895	0.9564299999999999	0.70062	0.56998	0.67118		
Q8IWI9;Q8IWI9-4;Q8IWI9-3	MGA	0.0	40.285	0.5030899999999999	0.5282	0.80213	1.4487	2.8689999999999998	1.0734	0.56161	0.72018	1.8388	3.3835	1.0513	0.76476	0.85116	1.909	0.6876899999999999	0.77567	0.53308	0.70728	2.2394	4.1407	1.0022	0.54238	0.7175199999999999	0.9749	0.77805	0.67148	0.6958	1.0509	1.3697	0.60912		
Q8IWJ2	GCC2	0.0	323.31	0.32211999999999996	0.45766	1.1336	2.4027	3.305	0.32904	0.5017	1.0577	2.0353	4.9883	0.29486999999999997	0.44476000000000004	1.1058	2.6371	6.0452	0.45929	0.436	0.86997	2.434	4.5782	0.26721	0.44126000000000004	1.0285	2.0374	4.1566	0.29783000000000004	0.48199	1.2491	2.4121	4.9546		
